"Symbol","Name","Market","Listing","Industry","Sector","Industy_code","Industy_name"
"095570","AJ네트웍스","KOSPI",True,"렌탈(파렛트, OA장비, 건설장비)","산업용 기계 및 장비 임대업","467","기타 전문 도매업"
"068400","AJ렌터카","KOSPI",True,"승용자동차 임대","운송장비 임대업","24199","그 외 기타 1차 철강 제조업"
"000990","DB하이텍","KOSPI",True,"반도체 제조","반도체 제조업","233","시멘트, 석회, 플라스터 및 그 제품 제조업"
"069730","DSR제강","KOSPI",True,"와이어로프,각종 경강선,철선제품,PC강선,아연도 강연선 제조","1차 철강 제조업","479","무점포 소매업"
"096760","JW홀딩스","KOSPI",True,"의약품 수출입업","기타 금융업","259","기타 금속 가공제품 제조업"
"044450","KSS해운","KOSPI",True,"특수화물해상운송(케이컬,액화가스,냉동.냉장화물),선박대여","해상 운송업","2611","전자집적회로 제조업"
"093050","LF","KOSPI",True,"기성복, 의류, 잡화, 제조","봉제의복 제조업","27214","속도계 및 적산계기 제조업"
"011070","LG이노텍","KOSPI",True,"기타 전자부품 제조업","전자부품 제조업","66199","그 외 기타 금융 지원 서비스업"
"108670","LG하우시스","KOSPI",True,"창호재, 자동차부품 등","플라스틱제품 제조업","1012","육류 가공 및 저장 처리업"
"079550","LIG넥스원","KOSPI",True,"정밀유도무기 등","무기 및 총포탄 제조업","241","1차 철강 제조업"
"006260","LS","KOSPI",True,"전력용전선,일반전선,통신케이블,동선,알루미늄선,공조기,프라스틱사출성형기 제조,도매","기타 금융업","21210","완제 의약품 제조업"
"000680","LS네트웍스","KOSPI",True,"혁화,의류,등산용품 도매,제조/부동산 임대","상품 종합 도매업","61299","그 외 기타 전기 통신업"
"035420","NAVER","KOSPI",True,"포털 서비스 및 온라인 광고","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","17223","식품 위생용 종이 상자 및 용기 제조업"
"005940","NH투자증권","KOSPI",True,"증권업,종합금융","금융 지원 서비스업","661","금융 지원 서비스업"
"008260","NI스틸","KOSPI",True,"스틸파이프,철강재임가공 제조,도매","1차 철강 제조업","31114","선박 구성 부분품 제조업"
"210980","SK디앤디","KOSPI",True,"비주거용 부동산개발 및 임대(오피스, 지식산업센터, 호텔 등)","부동산 임대 및 공급업","62021","컴퓨터 시스템 통합 자문 및 구축 서비스업"
"001510","SK증권","KOSPI",True,"증권업,부동산 임대","금융 지원 서비스업","25912","금속 단조제품 제조업"
"285130","SK케미칼","KOSPI",True,"PETG 수지, PET 수지, 바이오디젤, 백신","합성고무 및 플라스틱 물질 제조업","1419","기타 봉제의복 제조업"
"005610","SPC삼립","KOSPI",True,"빵,아이스크림,과자,케익,유산균음료,인스턴트식품,병조림,면류,식용유 제조,판매","기타 식품 제조업","64992","지주회사"
"035250","강원랜드","KOSPI",True,"카지노,관광호텔,골프장,스키장,체육시설 운영","유원지 및 기타 오락관련 서비스업","582","소프트웨어 개발 및 공급업"
"012610","경인양행","KOSPI",True,"반응성염료,직접염료,산성염료,삼원색원료 제조,수출입","기초 화학물질 제조업","2642","방송 및 무선 통신장비 제조업"
"009140","경인전자","KOSPI",True,"스위치,리모콘,배선기구,섬머스타트,게임기,전자부품 제조,판매","전자부품 제조업","66199","그 외 기타 금융 지원 서비스업"
"008870","금비","KOSPI",True,"유리제품(주류병) 제조/화장품 도소매,수입(병제조기기)","유리 및 유리제품 제조업","24113","합금철 제조업"
"092440","기신정기","KOSPI",True,"몰드베이스,금형부품,정밀기계기구 제조,도매,무역","특수 목적용 기계 제조업","64992","지주회사"
"024110","기업은행","KOSPI",True,"은행업","은행 및 저축기관","661","금융 지원 서비스업"
"008350","남선알미늄","KOSPI",True,"알미늄샷시 제조/환경사업","1차 비철금속 제조업","382","폐기물 처리업"
"003920","남양유업","KOSPI",True,"시유,조제분유,발효유,이유밀,치즈,프렌치까페 제조,도매","낙농제품 및 식용빙과류 제조업","464","생활용품 도매업"
"019680","대교","KOSPI",True,"학습지,참고서 출판/건설업/종합유선방송 프로그램공급,디지털학원","초등 교육기관","61210","유선 통신업"
"008110","대동전자","KOSPI",True,"통신음향,전자기계기구용 플라스틱제품 제조,도매","통신 및 방송 장비 제조업","591","영화, 비디오물, 방송 프로그램 제작 및 배급업"
"005750","대림비앤코","KOSPI",True,"위생도기,내장타일,조립식욕실제품 제조,판매/부동산 임대","내화, 비내화 요업제품 제조업","631","자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업"
"117580","대성에너지","KOSPI",True,"천연가스","연료용 가스 제조 및 배관공급업","204","기타 화학제품 제조업"
"012800","대창","KOSPI",True,"황동봉,동합금괴 제조,판매","1차 비철금속 제조업","591","영화, 비디오물, 방송 프로그램 제작 및 배급업"
"001130","대한제분","KOSPI",True,"소맥분,토코밀,프리믹스,밀가루조제품,제분부산물 제조/파스타 수입,판매","곡물가공품, 전분 및 전분제품 제조업","2612","다이오드, 트랜지스터 및 유사 반도체 소자 제조업"
"005880","대한해운","KOSPI",True,"외항화물운송,국제해운대리점","해상 운송업","2049","그 외 기타 화학제품 제조업"
"024900","덕양산업","KOSPI",True,"자동차부품(CRASH PAD,TRIM PANEL) 제조,판매","자동차 신품 부품 제조업","2611","전자집적회로 제조업"
"001230","동국제강","KOSPI",True,"후판,철근,강판,형강,앵글,찬넬,평철 제조,판매","1차 철강 제조업","292","특수 목적용 기계 제조업"
"002690","동일제강","KOSPI",True,"PC강연선, 경강선, 도금선, 마봉강","1차 철강 제조업","2049","그 외 기타 화학제품 제조업"
"092200","디아이씨","KOSPI",True,"자동차부품(트란스밋숀,프런트액슬,기어,전동축),변속동력전달장치,특수공구,농기계 및 산업기계부품 제조,무역","자동차 신품 부품 제조업","64992","지주회사"
"210540","디와이파워","KOSPI",True,"유공압기기 등","특수 목적용 기계 제조업","5821","게임 소프트웨어 개발 및 공급업"
"032350","롯데관광개발","KOSPI",True,"국내외여행알선,관광개발,전세운수,항공권매매대행","여행사 및 기타 여행보조 서비스업","582","소프트웨어 개발 및 공급업"
"004000","롯데정밀화학","KOSPI",True,"염소·셀룰로스계열, 암모니아 계열, 전자재료 등 화학제품 제조","기초 화학물질 제조업","3111","선박 및 수상 부유 구조물 건조업"
"004990","롯데지주","KOSPI",True,"지주회사","기타 금융업","2811","전동기, 발전기 및 전기 변환장치 제조업"
"002270","롯데푸드","KOSPI",True,"빙과,유지,식품 제조","낙농제품 및 식용빙과류 제조업","303","자동차 신품 부품 제조업"
"094800","맵스리얼티1","KOSPI",True,"","신탁업 및 집합투자업","66199","그 외 기타 금융 지원 서비스업"
"009580","무림P&P","KOSPI",True,"표백화학펄프(B.K.P) 제조,목재가공,조림사업","펄프, 종이 및 판지 제조업","303","자동차 신품 부품 제조업"
"007120","미래아이앤지","KOSPI",True,"CCTV, DVR제조, 금융솔루션, 방산제품","컴퓨터 프로그래밍, 시스템 통합 및 관리업","1080","동물용 사료 및 조제식품 제조업"
"005030","부산주공","KOSPI",True,"자동차부품(엔진부품,조향장치부품,브레이장치부품,오토미셧부품) 제조,도매/부동산 임대","자동차 신품 부품 제조업","22232","포장용 플라스틱 성형용기 제조업"
"006090","사조오양","KOSPI",True,"원양어업/수산물가공(게맛살) 제조,수출입/냉동 및 냉장보관/부동산 임대","수산물 가공 및 저장 처리업","59120","영화, 비디오물 및 방송 프로그램 제작 관련 서비스업"
"079660","사조해표","KOSPI",True,"식용유 제조/농수산물,식용유 도매,무역/부동산 임대","기타 식품 제조업","41221","도로 건설업"
"028260","삼성물산","KOSPI",True,"도소매, 건설, 남자용 정장 제조업 등","기타 전문 도매업","2629","기타 전자 부품 제조업"
"005930","삼성전자","KOSPI",True,"IMT2000 서비스용 동기식 기지국,교환국장비,데이터단말기,동영상휴대폰,핵심칩,반도체제품,사무,계산 및 회계용기계","통신 및 방송 장비 제조업","32091","금속 가구 제조업"
"001360","삼성제약","KOSPI",True,"의약품(까스명수,쓸기담,에프킬라에어졸,액체우황청심원) 제조,도매","의약품 제조업","58221","시스템 소프트웨어 개발 및 공급업"
"004380","삼익THK","KOSPI",True,"직선운동시스템,메카트로시스템,기타정밀 자동화기기 제조,판매/전자상거래,인터넷 관련 s/w,h/w 개발,판매,유지보수","일반 목적용 기계 제조업","28202","축전지 제조업"
"000520","삼일제약","KOSPI",True,"양약(부루펜,액티피드,포리부틴) 제조,도매","의약품 제조업","2629","기타 전자 부품 제조업"
"004450","삼화왕관","KOSPI",True,"납세용 일반병마개,알루미늄캡,플라스틱캡 제조,판매,금속인쇄,수출","기타 금속 가공제품 제조업","26421","방송장비 제조업"
"007860","서연","KOSPI",True,"자동차부품(승용차내장품-도어트림,헤드라이닝,승용차시트) 제조,도매","기타 금융업","27192","정형 외과용 및 신체 보정용 기기 제조업"
"014910","성문전자","KOSPI",True,"콘덴서용 증착필름,압력분무식 플러스자동도포기 제조,판매","전자부품 제조업","263","컴퓨터 및 주변 장치 제조업"
"002420","세기상사","KOSPI",True,"극장(영화상영)/극영화,만화영화 제조/음식료품,일용잡화 소매/부동산 임대","영화, 비디오물, 방송프로그램 제작 및 배급업","855","일반 교습학원"
"003030","세아제강","KOSPI",True,"일반배관용강관,수도배관용강관,구조용강관,SPIRAL강관,유정용강관 제조","1차 철강 제조업","20119","석탄화학계 화합물 및 기타 기초 유기화학 물질 제조업"
"013000","세우글로벌","KOSPI",True,"화공약품.엔지니어링 플라스틱,페놀계제품,석유화학제품 판매/철재가구,사무목재가구 제조/교육사업","기타 전문 도매업","29280","산업용 로봇 제조업"
"021820","세원정공","KOSPI",True,"자동차부품(차체류,램프류) 제조","자동차 신품 부품 제조업","64992","지주회사"
"068270","셀트리온","KOSPI",True,"램시마, 트룩시마, 허쥬마","기초 의약물질 및 생물학적 제제 제조업","46712","액체 연료 및 관련제품 도매업"
"004970","신라교역","KOSPI",True,"원양어업(참치,명태,휠레트,연육,명란,새우),어획물 판매/직물 수출","어로 어업","64209","기타 금융 투자업"
"005390","신성통상","KOSPI",True,"의류,악세사리(모자,벨트,가방) 도매/의류 제조","기타 전문 도매업","27212","전자기 측정, 시험 및 분석 기구 제조업"
"006880","신송홀딩스","KOSPI",True,"사업경영 및 관리자문","기타 금융업","21102","생물학적 제제 제조업"
"112610","씨에스윈드","KOSPI",True,"풍력발전타워 제조","구조용 금속제품, 탱크 및 증기발생기 제조업","21102","생물학적 제제 제조업"
"090430","아모레퍼시픽","KOSPI",True,"화장품,생활용품 제조, 판매","기타 화학제품 제조업","64911","금융 리스업"
"002030","아세아","KOSPI",True,"회사본부,지주회사 및 경영컨설팅 서비스업","회사 본부 및 경영 컨설팅 서비스업","64999","그 외 기타 분류 안된 금융업"
"002310","아세아제지","KOSPI",True,"골판지원지,석고보드원지,크라프트원지,라이나원지,라이너지 제조,판매","골판지, 종이 상자 및 종이용기 제조업","76190","기타 운송장비 임대업"
"010780","아이에스동서","KOSPI",True,"타일,위생도기,콘크리트파일,P.C관,침목 제조,도매","내화, 비내화 요업제품 제조업","76190","기타 운송장비 임대업"
"001780","알루코","KOSPI",True,"알루미늄제품,샷시 제조","1차 비철금속 제조업","76190","기타 운송장비 임대업"
"018250","애경산업","KOSPI",True,"Age 20's,루나, 트리오, 2080치약, 순샘, 제트 등","기타 화학제품 제조업","76190","기타 운송장비 임대업"
"161000","애경유화","KOSPI",True,"오르토프탈산디옥틸","기초 화학물질 제조업","76190","기타 운송장비 임대업"
"012750","에스원","KOSPI",True,"부가통신 서비스(경비),안전관리용역,CCTV카메라","경비, 경호 및 탐정업","76190","기타 운송장비 임대업"
"015260","에이엔피","KOSPI",True,"전자부품(인쇄회로기판),무정전 전원공급장치 제조","전자부품 제조업","64992","지주회사"
"009970","영원무역홀딩스","KOSPI",True,"스포츠의류(등산복,운동복,스키복) 도소매,수출,섬유봉제","기타 금융업","58221","시스템 소프트웨어 개발 및 공급업"
"118000","우리들휴브레인","KOSPI",True,"의료기기 도매","기계장비 및 관련 물품 도매업","4111","주거용 건물 건설업"
"017370","우신시스템","KOSPI",True,"자동차차체자동화용접조립라인,용접설비,자동용접장비 제조,판매","특수 목적용 기계 제조업","25929","그 외 기타 금속 가공업"
"010400","우진아이엔에스","KOSPI",True,"반도체/디스플레이 코팅덕트","건물설비 설치 공사업","339","그 외 기타 제품 제조업"
"049800","우진플라임","KOSPI",True,"플라스틱사출성형기 제조,판매","특수 목적용 기계 제조업","46465","자전거 및 기타 운송장비 도매업"
"014830","유니드","KOSPI",True,"탄산칼륨,가성칼륨,가성카리,탄산카리(무기화합물),MDF(가공목재) 제조,도매","기초 화학물질 제조업","2419","기타 1차 철강 제조업"
"003470","유안타증권","KOSPI",True,"유가증권 매매,중개,대리,인수","금융 지원 서비스업","41112","아파트 건설업"
"011690","유양디앤유","KOSPI",True,"혼성직접회로,통신기기 제조/화공약품,케이블 도매","반도체 제조업","23322","레미콘 제조업"
"008250","이건산업","KOSPI",True,"컨테이너용합판,목재 파렛트,프레스우드 파렛트,가공목재,제재목 제조/부동산 임대","나무제품 제조업","46539","기타 산업용 기계 및 장비 도매업"
"001550","조비","KOSPI",True,"복합비료(연초용,수도용,시판용,특수작물용),양액재배용 비료,완효성 비료,부직포 제조,무역","비료, 농약 및 살균, 살충제 제조업","2629","기타 전자 부품 제조업"
"000480","조선내화","KOSPI",True,"내화연와(정형,부정형,S/N,CCN),단열벽돌,스라이딩노즐,연주용 특수내화물 제조","내화, 비내화 요업제품 제조업","21101","의약용 화합물 및 항생물질 제조업"
"009310","참엔지니어링","KOSPI",True,"FPD Laser Repair 장비 등 (FPD 장비의 개발과 제조 및 판매)","특수 목적용 기계 제조업","5822","시스템ㆍ응용 소프트웨어 개발 및 공급업"
"002380","케이씨씨","KOSPI",True,"건축용단열재,내외장재,스레트,밤라이트,암면,석고보드,판유리 제조","기타 화학제품 제조업","13212","모직물 직조업"
"152330","코리아오토글라스","KOSPI",True,"자동차 안전 유리","유리 및 유리제품 제조업","715","회사 본부 및 경영 컨설팅 서비스업"
"003070","코오롱글로벌","KOSPI",True,"토목공사,일반건설,주택건설,해외건설,소각로설비공사/환경플랜트,폐처리기 제조","토목 건설업","35200","연료용 가스 제조 및 배관공급업"
"144620","코오롱머티리얼","KOSPI",True,"합성섬유 제조/직물 도매,무역","화학섬유 제조업","732","전문 디자인업"
"284740","쿠쿠홈시스","KOSPI",True,"정수기, 공기청정기 등","개인 및 가정용품 임대업","64121","국내은행"
"009410","태영건설","KOSPI",True,"종합건설업(토목공사,도로공사,건축공사,관급공사,환경공사,상하수도공사,하수종말처리공사)/부동산 임대,매매","토목 건설업","28519","기타 가정용 전기 기기 제조업"
"140890","트러스제7호","KOSPI",True,"","부동산 임대 및 공급업","582","소프트웨어 개발 및 공급업"
"001020","페이퍼코리아","KOSPI",True,"제지(신문용지,중질지),합판 제조,건설,석유류 판매","펄프, 종이 및 판지 제조업","23993","비금속광물 분쇄물 생산업"
"010770","평화홀딩스","KOSPI",True,"지주회사","기타 금융업","262","전자 부품 제조업"
"058430","포스코강판","KOSPI",True,"용융아연도금강판,용융알루미늄도금강판,칼라도장강판,냉연강판 가공,제조,도매","1차 철강 제조업","262","전자 부품 제조업"
"099350","하나니켈2호","KOSPI",True,"투자신탁","신탁업 및 집합투자업","591","영화, 비디오물, 방송 프로그램 제작 및 배급업"
"006200","한국전자홀딩스","KOSPI",True,"시장조사,경영컨설팅","기타 금융업","2611","전자집적회로 제조업"
"025890","한국주강","KOSPI",True,"주강,주물 제조,도매","특수 목적용 기계 제조업","2642","방송 및 무선 통신장비 제조업"
"003350","한국화장품제조","KOSPI",True,"화장품(OEM,ODM)","기타 화학제품 제조업","13101","면 방적업"
"002390","한독","KOSPI",True,"의약품(소화제,크라포란,라식스)제조,도매,부동산 임대","의약품 제조업","64992","지주회사"
"014790","한라","KOSPI",True,"토목,건축,전기,환경사업,준설공사,포장공사,주택,중기임대","토목 건설업","292","특수 목적용 기계 제조업"
"130660","한전산업","KOSPI",True,"발전설비 운전·정비, 전기검침","건축기술, 엔지니어링 및 관련 기술 서비스업","291","일반 목적용 기계 제조업"
"003480","한진중공업홀딩스","KOSPI",True,"지주회사","기타 금융업","72911","물질 성분 검사 및 분석업"
"180640","한진칼","KOSPI",True,"지주사업, 경영자문 및 컨설팅","기타 금융업","29272","디스플레이 제조용 기계 제조업"
"000880","한화","KOSPI",True,"화약,화공품,자동선반류,공작기계 제조,전자교환기,건설,정보통신,종합무역/임직원 및 개인대상 교육,세미나 및 워크샵 중계,동영상광고","기타 화학제품 제조업","2611","전자집적회로 제조업"
"088350","한화생명","KOSPI",True,"생명보험","보험업","303","자동차 신품 부품 제조업"
"009830","한화케미칼","KOSPI",True,"합성수지,유화부문(LDPE,LLDPE)제품 제조,플라스틱가공품(PVC),CA,무기화학제품,부동산업","기초 화학물질 제조업","304","자동차 재제조 부품 제조업"
"017800","현대엘리베이터","KOSPI",True,"엘리베이터,에스컬레이터,공항,공정,크린룸,병원 물류시스템,수,배송센터,고속소팅시스템,주차설비 제조,판매,보수","일반 목적용 기계 제조업","38220","지정 폐기물 처리업"
"298040","효성중공업","KOSPI",True,"-","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","339","그 외 기타 제품 제조업"
"282330","BGF리테일","KOSPI",True,"체인화 편의점","종합 소매업","20121","산업용 가스 제조업"
"097950","CJ제일제당","KOSPI",True,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매","기타 식품 제조업","64992","지주회사"
"016610","DB금융투자","KOSPI",True,"유가증권,위탁매매,인수,자기매매","금융 지원 서비스업","22212","플라스틱 필름 제조업"
"139130","DGB금융지주","KOSPI",True,"지주회사","기타 금융업","20203","혼성 및 재생 플라스틱 소재 물질 제조업"
"017940","E1","KOSPI",True,"LPG(프로판,부탄가스),가스기기판매","기타 전문 도매업","2612","다이오드, 트랜지스터 및 유사 반도체 소자 제조업"
"078930","GS","KOSPI",True,"지주회사/부동산 임대","기타 금융업","23311","시멘트 제조업"
"089470","HDC현대EP","KOSPI",True,"합성수지(PP컴파운딩가공,자동차범퍼,내장제) 제조,도소매","기타 화학제품 제조업","29271","반도체 제조용 기계 제조업"
"092220","KEC","KOSPI",True,"반도체 제조","반도체 제조업","26410","유선 통신장비 제조업"
"001940","KISCO홀딩스","KOSPI",True,"지주사업","기타 금융업","64992","지주회사"
"092230","KPX홀딩스","KOSPI",True,"지주회사","기타 금융업","29271","반도체 제조용 기계 제조업"
"003550","LG","KOSPI",True,"지주회사","기타 금융업","2629","기타 전자 부품 제조업"
"100840","S&TC","KOSPI",True,"공냉식 열교환장치,폐열회수장치 제조","일반 목적용 기계 제조업","64992","지주회사"
"003570","S&T중공업","KOSPI",True,"자동차부품(동력전달장치 등),공작기계(CNC선반 등),사출성형기 제조","자동차 신품 부품 제조업","58221","시스템 소프트웨어 개발 및 공급업"
"036530","S&T홀딩스","KOSPI",True,"지배,경영지도,정리,육성","기타 금융업","27212","전자기 측정, 시험 및 분석 기구 제조업"
"018670","SK가스","KOSPI",True,"액화석유가스,가스기기 판매,수입,저장","기타 전문 도매업","262","전자 부품 제조업"
"006120","SK디스커버리","KOSPI",True,"화섬사(폴리에스테르원사(폴리에스터F,폴리에스터SF),폴리에스터직물,아세테이트),석유화학부문(TPA,DMT),섬유원료,직물,BOTTLE용CHIP,접착제,폴리우레탄 제조,","기타 금융업","591","영화, 비디오물, 방송 프로그램 제작 및 배급업"
"096770","SK이노베이션","KOSPI",True,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업","기타 금융업","303","자동차 신품 부품 제조업"
"002710","TCC동양","KOSPI",True,"석도강판,표면처리강판 제조,판매","1차 철강 제조업","62021","컴퓨터 시스템 통합 자문 및 구축 서비스업"
"013580","계룡건설산업","KOSPI",True,"건축공사,주택공사,토목공사,포장공사,전기공사","토목 건설업","10795","인삼식품 제조업"
"001140","국보","KOSPI",True,"화물자동차운송,콘테이너운송,수출입화물보관,도로운송,CY보관,하역","도로 화물 운송업","64992","지주회사"
"074610","나노메딕스","KOSPI",True,"소방자동차 제조","일반 목적용 기계 제조업","22211","플라스틱 선, 봉, 관 및 호스 제조업"
"006280","녹십자","KOSPI",True,"알부민외 제조,판매","의약품 제조업","64209","기타 금융 투자업"
"008060","대덕전자","KOSPI",True,"산업용 인쇄회로기판,다층 인쇄회로기판,빌드업기판,반도체패키지기판,메모리모듈기판 제조","전자부품 제조업","331","귀금속 및 장신용품 제조업"
"128820","대성산업","KOSPI",True,"주유소 운영, 건설 등","연료 소매업","64209","기타 금융 투자업"
"012510","더존비즈온","KOSPI",True,"응용 소프트웨어 개발 및 공급업","컴퓨터 프로그래밍, 시스템 통합 및 관리업","661","금융 지원 서비스업"
"005960","동부건설","KOSPI",True,"건축공사,토목공사,전기공사,기계설비공사/비금속,철구조물 제조,판매/여객,자동차 운송,항만하역","토목 건설업","66199","그 외 기타 금융 지원 서비스업"
"049770","동원F&B","KOSPI",True,"참치캔,음료,냉동식품 제조,판매","기타 식품 제조업","1080","동물용 사료 및 조제식품 제조업"
"001530","동일방직","KOSPI",True,"면사,화섬사,면포,혼방포,스포츠웨어용 신합섬 제조,도매,수출","방적 및 가공사 제조업","2629","기타 전자 부품 제조업"
"241560","두산밥캣","KOSPI",True,"Compact Equipment, Heavy Equipment, Portable Power","기타 금융업","259","기타 금속 가공제품 제조업"
"001080","만호제강","KOSPI",True,"와이어로프,합성섬유로프,특수강선 제조,수출,임대","1차 철강 제조업","58221","시스템 소프트웨어 개발 및 공급업"
"090370","메타랩스","KOSPI",True,"여성용 의류(캐쥬얼티셔츠,바지) 제조","봉제의복 제조업","303","자동차 신품 부품 제조업"
"012690","모나리자","KOSPI",True,"화장지,미용티슈 제조,도매","기타 종이 및 판지 제품 제조업","38210","지정 외 폐기물 처리업"
"005360","모나미","KOSPI",True,"BP153(BALL POINT PEN), P-3000(PLUS PEN), 유성매직, 보드마카, 네임펜, PARKER, WARTERMAN, 색연필","생활용품 도매업","14111","남자용 겉옷 제조업"
"008420","문배철강","KOSPI",True,"철강재중 판재류(후판,박판,무늬강판) 제조,도매","1차 철강 제조업","59201","음악 및 기타 오디오물 출판업"
"003650","미창석유공업","KOSPI",True,"윤활유,고무배합유,전기절연유 제조,판매,수출입","석유 정제품 제조업","29272","디스플레이 제조용 기계 제조업"
"155900","바다로19호","KOSPI",True,"","운송장비 임대업","265","영상 및 음향 기기 제조업"
"001340","백광산업","KOSPI",True,"가성소다,합성염산 제조,판매","기초 화학물질 제조업","23999","그 외 기타 분류 안된 비금속 광물제품 제조업"
"007210","벽산","KOSPI",True,"단열재, 천장재, 외장재, 내장재, 외단열, 바닥재 등","기타 비금속 광물제품 제조업","64209","기타 금융 투자업"
"003000","부광약품","KOSPI",True,"의약품,치약,의약부외품(부광탁스,레가론,부광안티프라그) 제조","의약품 제조업","303","자동차 신품 부품 제조업"
"001270","부국증권","KOSPI",True,"유가증권 매매,위탁매매,인수,주선","금융 지원 서비스업","21300","의료용품 및 기타 의약 관련제품 제조업"
"015350","부산도시가스","KOSPI",True,"도시가스 배관공급,가스기기 판매,설비공사","연료용 가스 제조 및 배관공급업","91249","기타 사행시설 관리 및 운영업"
"100220","비상교육","KOSPI",True,"참고서 출판/소프트웨어 개발,공급","서적, 잡지 및 기타 인쇄물 출판업","27219","기타 측정, 시험, 항해, 제어 및 정밀 기기 제조업"
"006660","삼성공조","KOSPI",True,"자동차부품(라디에터,오일쿨러,인터쿨러) 제조,판매","자동차 신품 부품 제조업","661","금융 지원 서비스업"
"032830","삼성생명","KOSPI",True,"생명보험,부동산 임대","보험업","259","기타 금속 가공제품 제조업"
"009150","삼성전기","KOSPI",True,"영상,음향,통신장비,모듈,다층인쇄회로기판,적층세라믹콘덴서,고주파필터,전압제어발진기,온도보상형수정발진기,칩인덕터,디지털위성방송수신기,광픽업,편향코일","전자부품 제조업","72129","기타 엔지니어링 서비스업"
"000070","삼양홀딩스","KOSPI",True,"지주회사,경영자문컨설팅","기타 금융업","58221","시스템 소프트웨어 개발 및 공급업"
"009470","삼화전기","KOSPI",True,"콘덴서 제조,판매","전자부품 제조업","68119","기타 부동산 임대업"
"007540","샘표","KOSPI",True,"간장,된장,고추장 제조,가공,판매,무역","기타 금융업","28123","배전반 및 전기 자동제어반 제조업"
"008490","서흥","KOSPI",True,"의약품(하드캅셀,건강보조식품,소프트캅셀),건강보조식품,인삼제품 제조,판매","기타 화학제품 제조업","2429","기타 1차 비철금속 제조업"
"075580","세진중공업","KOSPI",True,"선박 Deck House, LPG Tank, Upper Deck Unit, 해양플랜트 Living Quarter","선박 및 보트 건조업","2927","반도체 및 디스플레이 제조용 기계 제조업"
"017550","수산중공업","KOSPI",True,"유압브레이커,트럭크레인,플라즈마 파암장비,특장차,산업기계,건설기계 제조,도매","특수 목적용 기계 제조업","66199","그 외 기타 금융 지원 서비스업"
"035510","신세계I&C","KOSPI",True,"IT시스템 개발, 운영 및 유지보수, IT 컨설팅, IT장비솔루션 총판, 아웃소싱, IDC, IT기기 및 휴대폰 유통, 전자상품권","컴퓨터 프로그래밍, 시스템 통합 및 관리업","64992","지주회사"
"034300","신세계건설","KOSPI",True,"토목,건축,건축관련기술서비스,빌딩관리용역,골프장,내장공사,시설개보수,설계용역","건물 건설업","60221","프로그램 공급업"
"009270","신원","KOSPI",True,"여성,남성의류,스웨터,의복관련 악세사리,사카린,망초 제조,판매,수출입/섬유의류 도매/신용카드업/의류전문 물류대행 및 임대사업","봉제의복 제조업","66199","그 외 기타 금융 지원 서비스업"
"005450","신한","KOSPI",True,"건축공사,토목공사,전기공사,통신공사,주택건설,기계설비공사,철골공사/철구조물 제조","건물 건설업","64911","금융 리스업"
"003620","쌍용자동차","KOSPI",True,"자동차,자동차부품,차륜,정비 제조/도소매","자동차용 엔진 및 자동차 제조업","75991","콜센터 및 텔레마케팅 서비스업"
"007460","에이프로젠 KIC","KOSPI",True,"단열장치,철구조물,가열로,특수단열재(금속표면경화육성,원자로용) 제조/단열공사/부동산 임대","기타 금속 가공제품 제조업","292","특수 목적용 기계 제조업"
"004250","엔피씨","KOSPI",True,"산업용기프라스틱제품(플라스틱 파렛트,시트 파렛트) 제조,판매","플라스틱제품 제조업","20411","일반용 도료 및 관련제품 제조업"
"271560","오리온","KOSPI",True,"스낵 등 과자류","기타 식품 제조업","63112","호스팅 및 관련 서비스업"
"006980","우성사료","KOSPI",True,"배합사료,Suit-feed(맞춤 TMR(육성우,건유우,착유우) 사료),농후사료,곡류(강피류 등 부산물) 제조,판매/부동산 임대,무역","곡물가공품, 전분 및 전분제품 제조업","1080","동물용 사료 및 조제식품 제조업"
"010600","웰바이오텍","KOSPI",True,"피혁의류 도,소매,의류 판매,수입,피혁(GRAIN LEATHER) 제조","상품 중개업","62021","컴퓨터 시스템 통합 자문 및 구축 서비스업"
"000220","유유제약","KOSPI",True,"의약품 제조,판매","의약품 제조업","21102","생물학적 제제 제조업"
"093230","이아이디","KOSPI",True,"무선통신기기부품,전시용 핸드폰모형기(ADM) 제조","기타 전문 도매업","64209","기타 금융 투자업"
"034590","인천도시가스","KOSPI",True,"도시가스 공급/가스설비공사","연료용 가스 제조 및 배관공급업","66199","그 외 기타 금융 지원 서비스업"
"000230","일동홀딩스","KOSPI",True,"의약품 제조,도매","기타 금융업","66199","그 외 기타 금융 지원 서비스업"
"020150","일진머티리얼즈","KOSPI",True,"인쇄회로기판(PCB)용 전해동박(ACF,UCF),에폭시용 동박,전해콘덴서용 알루미늄박 제조,판매","전자부품 제조업","6619","기타 금융 지원 서비스업"
"103590","일진전기","KOSPI",True,"","절연선 및 케이블 제조업","75993","신용 조사 및 추심 대행업"
